iteration,initial_i_squared,final_i_squared,initial_icr_cv,final_icr_cv,i_squared_change
0,0.0,12.721772167298779,0.0,0.7539980898739251,12.721772167298779
1,0.0,0.0,0.0,1.0297017598730787,0.0
2,29.25436728147808,0.0,0.0,0.8640385593707373,-29.25436728147808
3,3.384667542428036,22.557255621160486,0.0,0.7743160013166073,19.17258807873245
4,0.0,0.0,0.0,0.8983962666952052,0.0
5,0.0,0.0,0.0,1.076800004135864,0.0
6,0.0,4.4847206683664425,0.0,0.8629339516203349,4.4847206683664425
7,0.0,0.0,0.0,0.9562755953070783,0.0
8,0.0,0.0,0.0,0.7402531678555703,0.0
9,0.0,16.876125014583952,0.0,1.027696695811552,16.876125014583952
10,0.0,0.0,0.0,0.884127219708787,0.0
11,0.0,8.020909529421008,0.0,0.9248716945523219,8.020909529421008
12,0.0,0.0,0.0,1.029092744709482,0.0
13,0.0,0.0,0.0,1.0894381608637576,0.0
14,55.693259602116164,27.820748021251706,0.0,0.9094739452798289,-27.872511580864458
15,48.39851696736782,38.539008204273934,0.0,0.8776266697341026,-9.859508763093885
16,0.0,37.341197672800604,0.0,1.0545955547516235,37.341197672800604
17,17.278526906631157,0.0,0.0,0.9847738677576783,-17.278526906631157
18,0.0,3.818794662833827,0.0,0.9815648369241191,3.818794662833827
19,0.0,18.369223132624988,0.0,0.8564992908282225,18.369223132624988
20,0.0,0.0,0.0,0.9370508222337031,0.0
21,0.0,0.0,0.0,0.8303627180674106,0.0
22,0.0,0.0,0.0,0.8216156795397694,0.0
23,0.0,21.58776053865483,0.0,1.1425764201159199,21.58776053865483
24,0.0,0.0,0.0,1.0796224876154645,0.0
25,0.0,0.0,0.0,0.7828670937180797,0.0
26,20.359648634981586,0.0,0.0,0.9895728373569611,-20.359648634981586
27,35.052777612217135,8.910596538128335,0.0,1.088404832203976,-26.1421810740888
28,42.16811787821141,35.66943776039904,0.0,0.9657237019304971,-6.49868011781237
29,9.228645486623591,9.568388941070687,0.0,1.138970493263629,0.3397434544470954
30,0.0,0.0,0.0,0.9847738677576784,0.0
31,0.0,0.0,0.0,1.0190353380854513,0.0
32,0.0,0.0,0.0,0.9292713473563017,0.0
33,0.0,12.515267384614292,0.0,0.7197262760168915,12.515267384614292
34,0.0,0.0,0.0,0.7481724624253684,0.0
35,61.221125935563,26.075130157129532,0.0,0.9976169540189581,-35.14599577843347
36,0.0,0.0,0.0,1.0632339687496852,0.0
37,0.0,0.0,0.0,1.046852704770013,0.0
38,0.0,0.0,0.0,0.8975543238411419,0.0
39,0.0,0.0,0.0,0.8776266697341027,0.0
40,0.0,7.504483163146334,0.0,0.9301497575275562,7.504483163146334
41,0.0,0.0,0.0,0.9976169540189579,0.0
42,0.0,0.0,0.0,0.9310945599352183,0.0
43,0.0,56.46861421136297,0.0,0.7804169433939349,56.46861421136297
44,42.23835176170907,0.0,0.0,0.907046004525828,-42.23835176170907
45,0.0,45.91957876050735,0.0,0.7909298751094946,45.91957876050735
46,26.386463935843246,26.61786395331373,0.0,0.9370508222337031,0.23140001747048444
47,0.0,0.0,0.0,0.8074531783351362,0.0
48,62.164085584041786,37.18467876802233,0.0,0.7760070537748716,-24.979406816019456
49,0.0,18.353510716298498,0.0,0.8850063361830179,18.353510716298498
50,17.932747130906247,8.66758750262673,0.0,1.0632339687496852,-9.265159628279516
51,0.0,0.0,0.0,0.8989573561970009,0.0
52,0.0,15.62474419138109,0.0,0.9130067063879886,15.62474419138109
53,0.0,32.939519085810915,0.0,0.7561935084134972,32.939519085810915
54,28.503324023568887,0.0,0.0,0.749938208032851,-28.503324023568887
55,63.22619236593218,0.0,0.0,0.8525334700052496,-63.22619236593218
56,48.516555548163275,24.062291570768075,0.0,1.0230591640632318,-24.4542639773952
57,12.60218266528043,35.368712698723485,0.0,0.9737770165553341,22.766530033443054
58,0.0,0.0,0.0,0.7244609133081332,0.0
59,45.46516666862628,40.78118317359789,0.0,0.8564992908282224,-4.683983495028393
60,0.0,0.0,0.0,0.775614536525855,0.0
61,0.0,33.398019323966054,0.0,0.8776266697341029,33.398019323966054
62,39.050299702631754,0.0,0.0,1.0485028230232711,-39.050299702631754
63,0.0,42.448863677552225,0.0,0.8030888139582567,42.448863677552225
64,0.0,0.0,0.0,1.0206207261596576,0.0
65,0.0,8.224056740897522,0.0,0.9508194725820149,8.224056740897522
66,52.573498379811525,4.212753556730558,0.0,0.9665971337137267,-48.360744823080964
67,0.0,0.0,0.0,0.8713749284381109,0.0
68,0.0,37.03306064073348,0.0,0.9292713473563018,37.03306064073348
69,9.605125965267247,0.0,0.0,0.8590299539656865,-9.605125965267247
70,0.0,0.0,0.0,0.8481672919312797,0.0
71,0.0,0.0,0.0,1.0206207261596574,0.0
72,0.0,0.0,0.0,0.8571428571428573,0.0
73,7.4624320897937055,0.0,0.0,0.9070460045258278,-7.4624320897937055
74,0.0,0.0,0.0,1.0573594664676846,0.0
75,68.28308163291449,37.440847951025965,0.0,0.7579553053587068,-30.842233681888523
76,61.52387118165863,42.126235645597845,0.0,0.8974547961992064,-19.397635536060783
77,66.7095300840102,42.30471638037996,0.0,0.849205519134561,-24.40481370363024
78,0.0,0.0,0.0,1.138970493263629,0.0
79,17.203292366433477,52.67404411164638,0.0,0.989572837356961,35.47075174521291
80,14.203225865571268,12.996370248145892,0.0,1.1437087180672447,-1.2068556174253757
81,20.931673365722816,0.8828083722863179,0.0,0.8071112509614591,-20.0488649934365
82,0.0,0.0,0.0,0.9447792845521348,0.0
83,0.0,23.622304122991412,0.0,1.16161616247605,23.622304122991412
84,0.0,0.0,0.0,1.00181738790297,0.0
85,0.0,0.0,0.0,0.9815648369241192,0.0
86,6.110399274688562,0.0,0.0,0.865541995762523,-6.110399274688562
87,0.0,0.0,0.0,1.004750620564033,0.0
88,0.0,0.0,0.0,1.1797704567558216,0.0
89,0.0,0.0,0.0,0.9665971337137267,0.0
90,0.0,19.740090053079168,0.0,0.9562755953070778,19.740090053079168
91,0.0,0.0,0.0,0.7978285758460014,0.0
92,37.41650453651876,41.888678315721954,0.0,0.9562755953070778,4.472173779203196
93,26.900138394713206,0.0,0.0,1.0384808548554583,-26.900138394713206
94,40.70070769548001,20.74320147471836,0.0,1.0846310755806878,-19.95750622076165
95,18.433980907374174,0.0,0.0,0.8554429830693402,-18.433980907374174
96,0.0,0.0,0.0,0.8571428571428573,0.0
97,0.0,0.0,0.0,0.9119446160430368,0.0
98,0.0,0.0,0.0,0.997240178573313,0.0
99,16.206362341747614,1.8525758879266239,0.0,1.1581217606042398,-14.35378645382099
100,22.600994123573006,0.0,0.0,1.0632339687496852,-22.600994123573006
101,18.18905895197126,0.0,0.0,1.000258310916496,-18.18905895197126
102,0.0,0.0,0.0,0.9119446160430368,0.0
103,0.0,0.0,0.0,0.9147391835585303,0.0
104,22.266065094702768,0.055042121909752856,0.0,0.814052606604292,-22.211022972793014
105,9.884999296319856,7.9570633560264,0.0,0.9596339325668142,-1.9279359402934562
106,40.64971564410465,21.2130303287591,0.0,0.7156805898186362,-19.436685315345553
107,29.245745780361677,7.521264002829819,0.0,0.6469572542478823,-21.724481777531857
108,0.0,0.0,0.0,1.152064698355274,0.0
109,2.7024896750045246,20.278153516351882,0.0,0.997240178573313,17.575663841347357
110,20.944235307801097,3.1403818782561093,0.0,0.9737770165553341,-17.803853429544986
111,21.914047839942445,22.42229881982467,0.0,1.012868751012897,0.5082509798822272
112,0.0,37.69800365765397,0.0,0.981564836924119,37.69800365765397
113,0.0,0.0,0.0,0.9215214535241205,0.0
114,23.53805035953028,0.0,0.0,0.9752226244685793,-23.53805035953028
115,46.875633076552134,3.1295852298418962,0.0,0.8629339516203349,-43.74604784671024
116,0.0,0.0,0.0,0.7760070537748714,0.0
117,0.0,18.934432406366426,0.0,1.1203400512153185,18.934432406366426
118,0.0,0.0,0.0,1.0556219475624218,0.0
119,0.0,4.864540073604997,0.0,0.9447792845521346,4.864540073604997
120,65.84366074019684,42.0597117922466,0.0,0.6448843984431147,-23.783948947950236
121,0.0,0.0,0.0,1.1461842449264712,0.0
122,33.455702203989105,13.289425055206888,0.0,0.8915303431502175,-20.166277148782218
123,0.0,1.3279830541076758,0.0,1.027696695811552,1.3279830541076758
124,23.44019712605558,16.499278624339276,0.0,0.8686588144862785,-6.940918501716304
125,0.0,0.0,0.0,0.9815648369241193,0.0
126,42.59644677581537,0.0,0.0,0.6973194796835279,-42.59644677581537
127,0.0,27.892755565711436,0.0,0.806621390528077,27.892755565711436
128,0.0,25.166711162978185,0.0,1.084631075580688,25.166711162978185
129,0.0,0.0,0.0,0.9815648369241193,0.0
130,43.049505586711376,19.038423430590985,0.0,0.7280906638009177,-24.01108215612039
131,0.0,0.0,0.0,0.7487945431161716,0.0
132,0.0,0.0,0.0,0.8396310584213877,0.0
133,40.086432914483886,0.0,0.0,0.97453597471657,-40.086432914483886
134,51.799622045854555,1.7351253176883217,0.0,0.8066213905280769,-50.06449672816623
135,34.262036074146046,15.434841701444252,0.0,0.9596339325668141,-18.827194372701793
136,0.0,0.0,0.0,0.7580138321701141,0.0
137,68.91330447795663,43.019500358155305,0.0,0.8919138097897781,-25.893804119801324
138,0.0,0.0,0.0,0.8983962666952051,0.0
139,74.80320684662827,54.586019140772734,0.0,0.9218334923561674,-20.217187705855537
140,0.0,0.0,0.0,0.6305859753515705,0.0
141,0.0,0.0,0.0,1.0364177765651141,0.0
142,0.0,13.64851981185662,0.0,0.9049264339977894,13.64851981185662
143,43.87444102036969,1.6317434421834163,0.0,0.9317199641895137,-42.242697578186274
144,0.0,0.0,0.0,0.958691914147395,0.0
145,0.0,22.8853238914211,0.0,1.0445805584942618,22.8853238914211
146,58.54846538770897,26.51887392408932,0.0,0.7156805898186361,-32.02959146361965
147,0.0,23.377604171889157,0.0,0.9517611164908648,23.377604171889157
148,0.0,1.5450388258848247,0.0,1.0156991684438135,1.5450388258848247
149,0.0,18.20284457478772,0.0,0.88003429696917,18.20284457478772
150,4.0889558994662325,0.0,0.0,1.0304506642380176,-4.0889558994662325
151,44.14944353922163,39.17105109904524,0.0,0.8655419957625232,-4.9783924401763855
152,58.80077528950623,46.669198388002194,0.0,1.0556219475624218,-12.131576901504033
153,0.0,0.0,0.0,0.8140526066042919,0.0
154,0.0,0.0,0.0,1.0141198910578342,0.0
155,23.754316828830085,25.335954642057857,0.0,0.8800342969691698,1.581637813227772
156,42.29173841433557,0.0,0.0,0.8571428571428573,-42.29173841433557
157,0.0,0.0,0.0,1.0384808548554583,0.0
158,0.0,33.8352048045533,0.0,0.9833266869209388,33.8352048045533
159,0.0,0.0,0.0,1.0590129408324283,0.0
160,0.0,0.0,0.0,0.8219822346603335,0.0
161,0.0,0.0,0.0,1.1075598904503259,0.0
162,0.0,0.0,0.0,1.0397090448578314,0.0
163,0.0,0.0,0.0,0.9577163247106237,0.0
164,0.0,0.0,0.0,1.0225382564102197,0.0
165,0.0,32.75000912398302,0.0,0.7667727156505628,32.75000912398302
166,0.0,2.0015892798461024,0.0,0.7943251103624893,2.0015892798461024
167,0.0,30.664565793368944,0.0,0.871374928438111,30.664565793368944
168,0.0,0.0,0.0,1.0108491526700458,0.0
169,0.0,0.0,0.0,0.9808391786436812,0.0
170,0.0,0.0,0.0,0.7016310591797091,0.0
171,31.04576968799369,0.0,0.0,0.7356773463325216,-31.04576968799369
172,0.0,0.0,0.0,0.7609115126021252,0.0
173,0.0,0.0,0.0,0.9051603339874772,0.0
174,0.0,0.0,0.0,1.0104323264560806,0.0
